time,.gACT,.gMOD,.gGTO,.gIMC,.gSTA,.gDTA,.gDTB,.gDTC,.gDTS,.gFLT,.gPRA,.gPOA,.gCUA,.gPRB,.gPOB,.gCUB,.gPRC,.gPOC,.gCUC,.gPRS,.gPOS,.gCUS
2022/08/05/09:40:49.465067,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:40:49.579399,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:40:49.691901,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:40:49.808597,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:40:49.925198,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:40:50.036377,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:40:50.147903,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:40:50.273215,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:40:50.391597,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:40:50.512231,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:40:50.623331,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:40:50.738784,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:40:50.851318,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:40:50.962978,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:40:51.076134,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:40:51.187490,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:40:51.303438,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:40:51.417143,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:40:51.533637,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:40:51.648652,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:40:51.774234,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:40:51.891868,1,0,1,3,0,0,0,0,3,0,0,64,3,0,66,3,0,67,3,0,137,0
2022/08/05/09:40:52.014451,1,0,1,3,0,0,0,0,3,0,0,62,2,0,64,2,0,65,2,0,137,0
2022/08/05/09:40:52.126984,1,0,1,3,0,0,0,0,3,0,0,58,2,0,61,2,0,62,2,0,137,0
2022/08/05/09:40:52.241943,1,0,1,3,0,0,0,0,3,0,0,56,2,0,58,2,0,59,2,0,137,0
2022/08/05/09:40:52.354472,1,0,1,3,0,0,0,0,3,0,0,53,2,0,55,2,0,56,2,0,137,0
2022/08/05/09:40:52.467219,1,0,1,3,0,0,0,0,3,0,0,50,2,0,52,2,0,54,2,0,137,0
2022/08/05/09:40:52.578756,1,0,1,3,0,0,0,0,3,0,0,47,2,0,50,2,0,51,2,0,137,0
2022/08/05/09:40:52.689813,1,0,1,3,0,0,0,0,3,0,0,44,2,0,47,2,0,48,2,0,137,0
2022/08/05/09:40:52.808496,1,0,1,3,0,0,0,0,3,0,0,42,2,0,44,2,0,45,2,0,137,0
2022/08/05/09:40:52.914193,1,0,1,3,0,0,0,0,3,0,0,39,2,0,41,2,0,43,2,0,137,0
2022/08/05/09:40:53.029321,1,0,1,3,0,0,0,0,3,0,0,36,2,0,38,2,0,40,2,0,137,0
2022/08/05/09:40:53.141419,1,0,1,3,0,0,0,0,3,0,0,33,2,0,36,2,0,37,2,0,137,0
2022/08/05/09:40:53.252754,1,0,1,3,0,0,0,0,3,0,0,30,2,0,33,2,0,34,2,0,137,0
2022/08/05/09:40:53.365124,1,0,1,3,0,0,0,0,3,0,0,27,2,0,30,2,0,31,2,0,137,0
2022/08/05/09:40:53.477912,1,0,1,3,0,0,0,0,3,0,0,25,2,0,27,2,0,29,2,0,137,0
2022/08/05/09:40:53.598457,1,0,1,3,0,0,0,0,3,0,0,22,2,0,24,2,0,26,2,0,137,0
2022/08/05/09:40:53.718120,1,0,1,3,0,0,0,0,3,0,0,19,2,0,22,2,0,23,2,0,137,0
2022/08/05/09:40:53.852623,1,0,1,3,0,0,0,0,3,0,0,15,2,0,18,2,0,19,2,0,137,0
2022/08/05/09:40:53.975729,1,0,1,3,0,0,0,0,3,0,0,12,2,0,15,2,0,16,2,0,137,0
2022/08/05/09:40:54.089075,1,0,1,3,0,0,0,0,3,0,0,9,2,0,12,3,0,13,2,0,137,0
2022/08/05/09:40:54.205122,1,0,1,3,0,3,0,0,3,0,0,7,0,0,9,2,0,11,2,0,137,0
2022/08/05/09:40:54.327988,1,0,1,3,0,3,3,0,3,0,0,6,0,0,6,0,0,8,2,0,137,0
2022/08/05/09:40:54.456724,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:40:54.571401,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:40:54.691615,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:40:54.810737,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:40:54.926420,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:40:55.039737,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:40:55.153918,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:40:55.268591,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:40:55.387600,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:40:55.516650,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:40:55.630559,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:40:55.756735,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:40:55.872974,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:40:55.984908,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:40:56.096368,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:40:56.217195,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:40:56.328236,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:40:56.441247,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:40:56.557340,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:40:56.671211,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:40:56.783070,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
