time,.gACT,.gMOD,.gGTO,.gIMC,.gSTA,.gDTA,.gDTB,.gDTC,.gDTS,.gFLT,.gPRA,.gPOA,.gCUA,.gPRB,.gPOB,.gCUB,.gPRC,.gPOC,.gCUC,.gPRS,.gPOS,.gCUS
2022/08/05/09:36:05.332817,1,0,1,3,0,0,0,0,3,0,120,61,2,0,61,2,0,61,2,0,137,0
2022/08/05/09:36:05.454414,1,0,1,3,0,0,0,0,3,0,120,63,13,0,64,8,0,64,6,0,137,0
2022/08/05/09:36:05.564947,1,0,1,3,0,2,0,0,3,0,120,64,0,0,65,0,0,66,12,0,137,0
2022/08/05/09:36:05.676861,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/09:36:05.793035,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/09:36:05.904927,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/09:36:06.017147,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/09:36:06.129228,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/09:36:06.241081,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/09:36:06.353139,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/09:36:06.465373,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/09:36:06.580856,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/09:36:06.692120,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/09:36:06.805566,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/09:36:06.917930,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/09:36:07.031286,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/09:36:07.144771,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/09:36:07.258745,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/09:36:07.385938,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/09:36:07.499732,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/09:36:07.617423,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/09:36:07.729130,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/09:36:07.881263,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/09:36:07.993137,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/09:36:08.110364,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/09:36:08.290063,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/09:36:08.412197,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/09:36:08.525663,1,0,1,3,0,0,0,0,3,0,0,63,3,0,65,3,0,67,3,0,137,0
2022/08/05/09:36:08.639391,1,0,1,3,0,0,0,0,3,0,0,61,2,0,63,2,0,65,2,0,137,0
2022/08/05/09:36:08.750776,1,0,1,3,0,0,0,0,3,0,0,58,2,0,60,2,0,62,2,0,137,0
2022/08/05/09:36:08.860174,1,0,1,3,0,0,0,0,3,0,0,56,2,0,57,2,0,59,2,0,137,0
2022/08/05/09:36:08.975837,1,0,1,3,0,0,0,0,3,0,0,53,2,0,54,2,0,56,2,0,137,0
2022/08/05/09:36:09.088068,1,0,1,3,0,0,0,0,3,0,0,50,2,0,52,2,0,53,2,0,137,0
2022/08/05/09:36:09.202016,1,0,1,3,0,0,0,0,3,0,0,47,2,0,49,2,0,51,2,0,137,0
2022/08/05/09:36:09.314861,1,0,1,3,0,0,0,0,3,0,0,44,2,0,46,2,0,48,2,0,137,0
2022/08/05/09:36:09.426702,1,0,1,3,0,0,0,0,3,0,0,41,2,0,43,2,0,45,2,0,137,0
2022/08/05/09:36:09.538781,1,0,1,3,0,0,0,0,3,0,0,38,2,0,40,2,0,42,2,0,137,0
2022/08/05/09:36:09.660323,1,0,1,3,0,0,0,0,3,0,0,35,2,0,37,2,0,39,2,0,137,0
2022/08/05/09:36:09.776578,1,0,1,3,0,0,0,0,3,0,0,32,2,0,34,2,0,36,2,0,137,0
2022/08/05/09:36:09.890891,1,0,1,3,0,0,0,0,3,0,0,30,2,0,32,2,0,34,2,0,137,0
2022/08/05/09:36:10.003454,1,0,1,3,0,0,0,0,3,0,0,27,2,0,29,2,0,31,2,0,137,0
2022/08/05/09:36:10.115596,1,0,1,3,0,0,0,0,3,0,0,24,2,0,26,2,0,28,2,0,137,0
2022/08/05/09:36:10.228374,1,0,1,3,0,0,0,0,3,0,0,21,2,0,23,2,0,25,2,0,137,0
2022/08/05/09:36:10.344621,1,0,1,3,0,0,0,0,3,0,0,18,2,0,21,2,0,22,2,0,137,0
2022/08/05/09:36:10.461336,1,0,1,3,0,0,0,0,3,0,0,15,2,0,18,2,0,19,3,0,137,0
2022/08/05/09:36:10.581485,1,0,1,3,0,0,0,0,3,0,0,12,2,0,15,2,0,16,2,0,137,0
2022/08/05/09:36:10.694390,1,0,1,3,0,0,0,0,3,0,0,10,2,0,12,2,0,14,2,0,137,0
2022/08/05/09:36:10.832346,1,0,1,3,0,3,0,0,3,0,0,6,1,0,8,2,0,10,2,0,137,0
2022/08/05/09:36:10.948430,1,0,1,3,0,3,3,0,3,0,0,6,0,0,6,1,0,7,2,0,137,0
2022/08/05/09:36:11.076761,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/09:36:11.195371,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/09:36:11.311166,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/09:36:11.428550,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/09:36:11.542975,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/09:36:11.680561,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/09:36:11.814369,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/09:36:11.966552,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/09:36:12.088930,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/09:36:12.200917,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/09:36:12.325110,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/09:36:12.448032,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/09:36:12.569091,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/09:36:12.704917,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/09:36:12.830959,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/09:36:12.957041,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/09:36:13.068769,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/09:36:13.184545,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/09:36:13.296786,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/09:36:13.421002,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/09:36:13.533630,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/09:36:13.661005,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/09:36:13.800379,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/09:36:13.938982,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/09:36:14.063755,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/09:36:14.176399,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/09:36:14.289062,1,0,1,3,0,0,0,0,3,0,120,7,1,0,6,1,0,7,1,0,137,0
2022/08/05/09:36:14.399921,1,0,1,3,0,0,0,0,3,0,120,9,2,0,9,2,0,9,2,0,137,0
2022/08/05/09:36:14.519262,1,0,1,3,0,0,0,0,3,0,120,12,2,0,12,2,0,12,2,0,137,0
2022/08/05/09:36:14.632614,1,0,1,3,0,0,0,0,3,0,120,15,2,0,15,2,0,15,2,0,137,0
2022/08/05/09:36:14.745242,1,0,1,3,0,0,0,0,3,0,120,18,2,0,18,2,0,18,2,0,137,0
2022/08/05/09:36:14.857004,1,0,1,3,0,0,0,0,3,0,120,20,2,0,20,2,0,20,2,0,137,0
2022/08/05/09:36:14.967990,1,0,1,3,0,0,0,0,3,0,120,23,2,0,23,2,0,23,2,0,137,0
2022/08/05/09:36:15.079228,1,0,1,3,0,0,0,0,3,0,120,26,2,0,26,2,0,26,2,0,137,0
2022/08/05/09:36:15.192626,1,0,1,3,0,0,0,0,3,0,120,29,2,0,29,2,0,29,2,0,137,0
2022/08/05/09:36:15.305144,1,0,1,3,0,0,0,0,3,0,120,32,2,0,32,2,0,32,2,0,137,0
2022/08/05/09:36:15.422985,1,0,1,3,0,0,0,0,3,0,120,35,2,0,35,2,0,35,2,0,137,0
2022/08/05/09:36:15.551644,1,0,1,3,0,0,0,0,3,0,120,38,2,0,38,2,0,38,2,0,137,0
2022/08/05/09:36:15.677649,1,0,1,3,0,0,0,0,3,0,120,41,2,0,41,2,0,41,2,0,137,0
2022/08/05/09:36:15.808806,1,0,1,3,0,0,0,0,3,0,120,44,2,0,44,2,0,44,2,0,137,0
2022/08/05/09:36:15.919135,1,0,1,3,0,0,0,0,3,0,120,47,2,0,47,2,0,47,2,0,137,0
2022/08/05/09:36:16.030974,1,0,1,3,0,0,0,0,3,0,120,50,2,0,50,2,0,50,2,0,137,0
2022/08/05/09:36:16.147148,1,0,1,3,0,0,0,0,3,0,120,53,2,0,53,2,0,53,2,0,137,0
2022/08/05/09:36:16.286487,1,0,1,3,0,0,0,0,3,0,120,56,2,0,56,2,0,56,2,0,137,0
2022/08/05/09:36:16.411866,1,0,1,3,0,0,0,0,3,0,120,59,2,0,59,2,0,59,2,0,137,0
2022/08/05/09:36:16.539816,1,0,1,3,0,0,0,0,3,0,120,63,2,0,62,2,0,62,3,0,137,0
2022/08/05/09:36:16.709954,1,0,1,3,0,0,0,0,3,0,120,64,29,0,65,19,0,65,16,0,137,0
2022/08/05/09:36:16.827219,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,66,0,0,137,0
2022/08/05/09:36:16.946129,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,66,0,0,137,0
2022/08/05/09:36:17.073401,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,66,0,0,137,0
2022/08/05/09:36:17.199049,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,66,0,0,137,0
2022/08/05/09:36:17.313932,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,66,0,0,137,0
2022/08/05/09:36:17.425922,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,66,0,0,137,0
2022/08/05/09:36:17.537453,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,66,0,0,137,0
2022/08/05/09:36:17.649141,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,66,0,0,137,0
2022/08/05/09:36:17.759879,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,66,0,0,137,0
