time,.gACT,.gMOD,.gGTO,.gIMC,.gSTA,.gDTA,.gDTB,.gDTC,.gDTS,.gFLT,.gPRA,.gPOA,.gCUA,.gPRB,.gPOB,.gCUB,.gPRC,.gPOC,.gCUC,.gPRS,.gPOS,.gCUS
2022/08/05/11:01:17.422485,1,0,1,3,2,2,2,2,3,0,120,63,0,0,64,0,0,68,0,0,137,0
2022/08/05/11:01:17.531985,1,0,1,3,2,2,2,2,3,0,120,63,0,0,64,0,0,68,0,0,137,0
2022/08/05/11:01:17.645308,1,0,1,3,2,2,2,2,3,0,120,63,0,0,64,0,0,68,0,0,137,0
2022/08/05/11:01:17.764528,1,0,1,3,2,2,2,2,3,0,120,63,0,0,64,0,0,68,0,0,137,0
2022/08/05/11:01:17.882923,1,0,1,3,2,2,2,2,3,0,120,63,0,0,64,0,0,68,0,0,137,0
2022/08/05/11:01:17.994266,1,0,1,3,2,2,2,2,3,0,120,63,0,0,64,0,0,68,0,0,137,0
2022/08/05/11:01:18.106224,1,0,1,3,2,2,2,2,3,0,120,63,0,0,64,0,0,68,0,0,137,0
2022/08/05/11:01:18.244016,1,0,1,3,2,2,2,2,3,0,120,63,0,0,64,0,0,68,0,0,137,0
2022/08/05/11:01:18.351651,1,0,1,3,2,2,2,2,3,0,120,63,0,0,64,0,0,68,0,0,137,0
2022/08/05/11:01:18.460433,1,0,1,3,2,2,2,2,3,0,120,63,0,0,64,0,0,68,0,0,137,0
2022/08/05/11:01:18.578560,1,0,1,3,2,2,2,2,3,0,120,63,0,0,64,0,0,68,0,0,137,0
2022/08/05/11:01:18.695216,1,0,1,3,2,2,2,2,3,0,120,63,0,0,64,0,0,68,0,0,137,0
2022/08/05/11:01:18.804942,1,0,1,3,2,2,2,2,3,0,120,63,0,0,64,0,0,68,0,0,137,0
2022/08/05/11:01:18.912836,1,0,1,3,2,2,2,2,3,0,120,63,0,0,64,0,0,68,0,0,137,0
2022/08/05/11:01:19.021333,1,0,1,3,2,2,2,2,3,0,120,63,0,0,64,0,0,68,0,0,137,0
2022/08/05/11:01:19.134341,1,0,1,3,2,2,2,2,3,0,120,63,0,0,64,0,0,68,0,0,137,0
