time,.data
2022/09/07/15:52:42.052807,8.869530470758829e-26
2022/09/07/15:52:42.262409,5.532393694474917e-26
2022/09/07/15:52:42.470695,5.532393694474917e-26
2022/09/07/15:52:42.680807,5.532393694474917e-26
2022/09/07/15:52:42.884138,5.532393694474917e-26
2022/09/07/15:52:43.094195,5.532393694474917e-26
2022/09/07/15:52:43.304032,5.532393694474917e-26
2022/09/07/15:52:43.512730,5.532393694474917e-26
2022/09/07/15:52:43.719789,5.532393694474917e-26
2022/09/07/15:52:43.945261,5.532393694474917e-26
2022/09/07/15:52:44.151211,5.532393694474917e-26
2022/09/07/15:52:44.360147,8.869530470758829e-26
2022/09/07/15:52:44.568882,5.532393694474917e-26
2022/09/07/15:52:44.782345,5.532393694474917e-26
2022/09/07/15:52:44.986677,5.532393694474917e-26
2022/09/07/15:52:45.196240,5.532393694474917e-26
2022/09/07/15:52:45.400776,7.004979451476028e-26
2022/09/07/15:52:45.607928,5.532393694474917e-26
2022/09/07/15:52:45.817556,7.418950358487408e-25
2022/09/07/15:52:46.027395,5.532393694474917e-26
2022/09/07/15:52:46.239366,5.532393694474917e-26
2022/09/07/15:52:46.459887,5.532393694474917e-26
2022/09/07/15:52:46.664497,5.532393694474917e-26
2022/09/07/15:52:46.873057,5.532393694474917e-26
2022/09/07/15:52:47.087203,8.869530470758829e-26
2022/09/07/15:52:47.291210,5.532393694474917e-26
2022/09/07/15:52:47.500048,5.532393694474917e-26
2022/09/07/15:52:47.706221,0.4694908857345581
2022/09/07/15:52:47.914549,1.9892933368682861
2022/09/07/15:52:48.119877,3.098332405090332
2022/09/07/15:52:48.323443,9.14033317565918
2022/09/07/15:52:48.529071,4.575336933135986
2022/09/07/15:52:48.732736,8.23005485534668
2022/09/07/15:52:48.942140,2.9627716541290283
2022/09/07/15:52:49.164321,0.3460039496421814
2022/09/07/15:52:49.369077,5.532393694474917e-26
2022/09/07/15:52:49.577860,5.532393694474917e-26
2022/09/07/15:52:49.786495,5.532393694474917e-26
2022/09/07/15:52:49.991462,1.3184187412261963
2022/09/07/15:52:50.194634,3.4215962886810303
2022/09/07/15:52:50.401672,2.795353889465332
2022/09/07/15:52:50.606027,7.896430492401123
2022/09/07/15:52:50.809116,10.21141529083252
2022/09/07/15:52:51.015678,4.660383224487305
2022/09/07/15:52:51.219057,10.760416984558105
2022/09/07/15:52:51.425500,8.756972312927246
2022/09/07/15:52:51.627731,6.378061294555664
2022/09/07/15:52:51.845167,11.089461326599121
2022/09/07/15:52:52.052609,6.376114845275879
2022/09/07/15:52:52.255042,5.882114410400391
2022/09/07/15:52:52.461130,12.170659065246582
2022/09/07/15:52:52.666282,10.09814739227295
2022/09/07/15:52:52.869222,15.218215942382812
2022/09/07/15:52:53.074216,6.378255844116211
2022/09/07/15:52:53.279270,12.174373626708984
2022/09/07/15:52:53.484988,6.25336217880249
2022/09/07/15:52:53.690511,8.588382720947266
2022/09/07/15:52:53.892855,16.49528694152832
2022/09/07/15:52:54.094335,6.651186466217041
2022/09/07/15:52:54.300062,17.752302169799805
2022/09/07/15:52:54.520537,16.184633255004883
2022/09/07/15:52:54.725690,22.919614791870117
2022/09/07/15:52:54.930809,6.990834712982178
2022/09/07/15:52:55.130116,12.5418701171875
2022/09/07/15:52:55.336829,11.427521705627441
2022/09/07/15:52:55.540778,18.320573806762695
2022/09/07/15:52:55.748310,6.782990455627441
2022/09/07/15:52:55.946778,14.750900268554688
2022/09/07/15:52:56.151284,33.48500442504883
2022/09/07/15:52:56.357377,14.923640251159668
2022/09/07/15:52:56.559900,8.321860313415527
2022/09/07/15:52:56.760553,3.8260467052459717
2022/09/07/15:52:56.965482,10.85938549041748
2022/09/07/15:52:57.188904,12.93150520324707
2022/09/07/15:52:57.391073,11.077960968017578
2022/09/07/15:52:57.597606,7.517142295837402
2022/09/07/15:52:57.801473,21.806737899780273
2022/09/07/15:52:58.002880,6.991901397705078
2022/09/07/15:52:58.207961,5.588140964508057
2022/09/07/15:52:58.412647,21.55399513244629
2022/09/07/15:52:58.617626,9.716185569763184
2022/09/07/15:52:58.820435,27.610078811645508
2022/09/07/15:52:59.023109,7.906800270080566
2022/09/07/15:52:59.225959,9.118880271911621
2022/09/07/15:52:59.436776,5.091633319854736
2022/09/07/15:52:59.638139,13.18293285369873
