time,.gACT,.gMOD,.gGTO,.gIMC,.gSTA,.gDTA,.gDTB,.gDTC,.gDTS,.gFLT,.gPRA,.gPOA,.gCUA,.gPRB,.gPOB,.gCUB,.gPRC,.gPOC,.gCUC,.gPRS,.gPOS,.gCUS
2022/08/05/09:39:21.637844,1,0,1,3,0,0,0,0,3,0,0,48,2,0,49,2,0,50,2,0,137,0
2022/08/05/09:39:21.760422,1,0,1,3,0,0,0,0,3,0,0,45,2,0,46,2,0,47,2,0,137,0
2022/08/05/09:39:21.876951,1,0,1,3,0,0,0,0,3,0,0,42,2,0,43,2,0,44,2,0,137,0
2022/08/05/09:39:21.990874,1,0,1,3,0,0,0,0,3,0,0,39,2,0,41,2,0,42,2,0,137,0
2022/08/05/09:39:22.104096,1,0,1,3,0,0,0,0,3,0,0,36,2,0,38,2,0,39,2,0,137,0
2022/08/05/09:39:22.216647,1,0,1,3,0,0,0,0,3,0,0,33,2,0,35,2,0,36,2,0,137,0
2022/08/05/09:39:22.326620,1,0,1,3,0,0,0,0,3,0,0,30,2,0,32,2,0,33,2,0,137,0
2022/08/05/09:39:22.440647,1,0,1,3,0,0,0,0,3,0,0,27,2,0,30,2,0,30,2,0,137,0
2022/08/05/09:39:22.553504,1,0,1,3,0,0,0,0,3,0,0,25,2,0,27,2,0,28,2,0,137,0
2022/08/05/09:39:22.665370,1,0,1,3,0,0,0,0,3,0,0,22,2,0,24,2,0,25,2,0,137,0
2022/08/05/09:39:22.777476,1,0,1,3,0,0,0,0,3,0,0,19,2,0,21,2,0,22,2,0,137,0
2022/08/05/09:39:22.892603,1,0,1,3,0,0,0,0,3,0,0,16,2,0,18,2,0,19,2,0,137,0
2022/08/05/09:39:23.002095,1,0,1,3,0,0,0,0,3,0,0,13,2,0,16,2,0,16,2,0,137,0
2022/08/05/09:39:23.116458,1,0,1,3,0,0,0,0,3,0,0,10,2,0,13,2,0,14,2,0,137,0
2022/08/05/09:39:23.246602,1,0,1,3,0,0,0,0,3,0,0,7,2,0,10,2,0,10,2,0,137,0
2022/08/05/09:39:23.360683,1,0,1,3,0,3,0,0,3,0,0,6,0,0,7,2,0,7,2,0,137,0
2022/08/05/09:39:23.480987,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:39:23.605950,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:39:23.722104,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:39:23.837020,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:39:23.966456,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:39:24.080189,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:39:24.193869,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:39:24.315867,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:39:24.443696,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:39:24.556151,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:39:24.668735,1,0,1,3,0,0,0,0,3,0,120,6,1,0,7,1,0,7,1,0,137,0
2022/08/05/09:39:24.782940,1,0,1,3,0,0,0,0,3,0,120,8,2,0,8,2,0,8,2,0,137,0
2022/08/05/09:39:24.894648,1,0,1,3,0,0,0,0,3,0,120,11,2,0,11,2,0,11,2,0,137,0
2022/08/05/09:39:25.007180,1,0,1,3,0,0,0,0,3,0,120,14,2,0,14,2,0,14,2,0,137,0
2022/08/05/09:39:25.119796,1,0,1,3,0,0,0,0,3,0,120,17,2,0,17,2,0,17,2,0,137,0
2022/08/05/09:39:25.239062,1,0,1,3,0,0,0,0,3,0,120,20,2,0,20,2,0,20,2,0,137,0
2022/08/05/09:39:25.358041,1,0,1,3,0,0,0,0,3,0,120,23,2,0,23,2,0,23,2,0,137,0
2022/08/05/09:39:25.472220,1,0,1,3,0,0,0,0,3,0,120,26,2,0,26,2,0,26,2,0,137,0
2022/08/05/09:39:25.622182,1,0,1,3,0,0,0,0,3,0,120,30,2,0,29,2,0,29,2,0,137,0
2022/08/05/09:39:25.737111,1,0,1,3,0,0,0,0,3,0,120,32,2,0,32,2,0,32,2,0,137,0
2022/08/05/09:39:25.851794,1,0,1,3,0,0,0,0,3,0,120,35,2,0,35,2,0,35,2,0,137,0
2022/08/05/09:39:25.977510,1,0,1,3,0,0,0,0,3,0,120,38,2,0,38,2,0,38,2,0,137,0
2022/08/05/09:39:26.097597,1,0,1,3,0,0,0,0,3,0,120,42,2,0,41,2,0,41,2,0,137,0
2022/08/05/09:39:26.214179,1,0,1,3,0,0,0,0,3,0,120,44,2,0,44,2,0,44,2,0,137,0
2022/08/05/09:39:26.326890,1,0,1,3,0,0,0,0,3,0,120,47,2,0,47,2,0,47,2,0,137,0
2022/08/05/09:39:26.448656,1,0,1,3,0,0,0,0,3,0,120,50,2,0,50,2,0,50,2,0,137,0
2022/08/05/09:39:26.571175,1,0,1,3,0,0,0,0,3,0,120,53,2,0,53,2,0,53,2,0,137,0
2022/08/05/09:39:26.694185,1,0,1,3,0,0,0,0,3,0,120,56,2,0,56,2,0,56,2,0,137,0
2022/08/05/09:39:26.808054,1,0,1,3,0,0,0,0,3,0,120,59,2,0,59,2,0,59,2,0,137,0
2022/08/05/09:39:26.963367,1,0,1,3,0,0,0,0,3,0,120,63,2,0,63,2,0,63,2,0,137,0
2022/08/05/09:39:27.074253,1,0,1,3,0,0,0,0,3,0,120,64,23,0,65,12,0,65,9,0,137,0
2022/08/05/09:39:27.192213,1,0,1,3,0,2,0,0,3,0,120,65,0,0,66,30,0,67,22,0,137,0
2022/08/05/09:39:27.307590,1,0,1,3,2,2,2,2,3,0,120,65,0,0,66,0,0,68,0,0,137,0
2022/08/05/09:39:27.419990,1,0,1,3,2,2,2,2,3,0,120,65,0,0,66,0,0,68,0,0,137,0
2022/08/05/09:39:27.537760,1,0,1,3,2,2,2,2,3,0,120,65,0,0,66,0,0,68,0,0,137,0
2022/08/05/09:39:27.650673,1,0,1,3,2,2,2,2,3,0,120,65,0,0,66,0,0,68,0,0,137,0
2022/08/05/09:39:27.762198,1,0,1,3,2,2,2,2,3,0,120,65,0,0,66,0,0,68,0,0,137,0
2022/08/05/09:39:27.880169,1,0,1,3,2,2,2,2,3,0,120,65,0,0,66,0,0,68,0,0,137,0
2022/08/05/09:39:28.001188,1,0,1,3,2,2,2,2,3,0,120,65,0,0,66,0,0,68,0,0,137,0
2022/08/05/09:39:28.125820,1,0,1,3,2,2,2,2,3,0,120,65,0,0,66,0,0,68,0,0,137,0
2022/08/05/09:39:28.236898,1,0,1,3,2,2,2,2,3,0,120,65,0,0,66,0,0,68,0,0,137,0
2022/08/05/09:39:28.371461,1,0,1,3,2,2,2,2,3,0,120,65,0,0,66,0,0,68,0,0,137,0
2022/08/05/09:39:28.485941,1,0,1,3,2,2,2,2,3,0,120,65,0,0,66,0,0,68,0,0,137,0
