time,.gACT,.gMOD,.gGTO,.gIMC,.gSTA,.gDTA,.gDTB,.gDTC,.gDTS,.gFLT,.gPRA,.gPOA,.gCUA,.gPRB,.gPOB,.gCUB,.gPRC,.gPOC,.gCUC,.gPRS,.gPOS,.gCUS
2022/09/08/15:27:25.533162,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:25.640541,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:25.748070,1,0,1,3,0,0,0,0,3,0,0,62,21,0,64,12,0,66,11,0,137,0
2022/09/08/15:27:25.853974,1,0,1,3,0,0,0,0,3,0,0,54,5,0,57,5,0,58,5,0,137,0
2022/09/08/15:27:25.959886,1,0,1,3,0,0,0,0,3,0,0,45,5,0,48,5,0,49,5,0,137,0
2022/09/08/15:27:26.066648,1,0,1,3,0,0,0,0,3,0,0,36,5,0,39,4,0,40,5,0,137,0
2022/09/08/15:27:26.173289,1,0,1,3,0,0,0,0,3,0,0,27,5,0,30,5,0,31,5,0,137,0
2022/09/08/15:27:26.282373,1,0,1,3,0,0,0,0,3,0,0,17,5,0,21,5,0,22,5,0,137,0
2022/09/08/15:27:26.387815,1,0,1,3,0,0,0,0,3,0,0,8,1,0,12,5,0,13,5,0,137,0
2022/09/08/15:27:26.493974,1,0,1,3,0,3,0,0,3,0,0,6,1,0,6,1,0,6,0,0,137,0
2022/09/08/15:27:26.599783,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:26.705511,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:26.811898,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:26.918609,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:27.025405,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:27.133920,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:27.240262,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:27.346113,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:27.454566,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:27.560556,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:27.668902,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:27.776363,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:27.884364,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:27.991934,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:28.100415,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:28.207307,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
